ques,skill
15130,216
11268,71
14362,78
13759,71
24740,79
5769,144
5052,64
13620,174
5907,254
18937,254
16646,8
5953,76
3810,274
25521,199
25417,54
17510,2
22881,64
17429,24
4933,101
11626,292
121,198
7016,105
7795,153
16437,95
22012,110
16045,190
8253,47
25821,231
2390,105
22463,118
20147,42
25645,74
4477,252
21623,106
12826,154
16087,282
1795,154
2014,274
4391,189
10468,105
23800,92
8774,95
8412,180
19677,154
16072,271
7640,105
16104,224
17425,276
24584,36
3295,72
5604,102
10676,259
19955,6
14586,128
7742,264
3544,36
15748,48
2007,227
20737,28
21786,17
11639,71
26144,284
11316,154
1252,87
17838,85
10490,199
13170,126
10907,84
23983,266
6677,76
13902,233
22749,282
11058,250
25427,24
9505,69
26476,101
2176,127
9576,110
25447,250
19294,73
26219,154
10071,128
11287,205
23660,73
13326,118
7249,105
21210,180
19307,95
16497,121
19507,118
25810,92
1435,296
11238,172
22947,167
25425,250
5933,298
25321,57
21825,258
8518,72
16711,90
1630,28
13078,105
15749,296
20412,17
2161,189
8194,84
22966,274
628,250
2075,122
19385,294
22030,71
9113,84
798,71
2487,286
717,13
8552,297
4869,121
24156,162
2786,236
11981,235
25656,19
3170,57
18949,161
26303,288
2093,54
12345,255
6782,125
18117,271
8197,154
17361,278
12303,178
19128,43
21144,203
17116,24
4341,78
26339,101
539,270
17072,94
14688,56
17609,137
25974,267
12505,227
25997,192
3154,150
14512,69
25095,301
25902,71
14394,105
22776,162
7317,274
3785,153
5289,301
26638,95
25938,122
5270,71
7805,56
945,183
7139,189
8286,1
18372,294
11879,57
23934,182
8164,24
24033,199
7101,218
25411,36
23274,165
19924,280
17393,269
9721,105
6807,153
4546,1
19305,106
2947,154
1638,144
8648,90
9835,231
4628,182
15796,254
7465,235
17458,284
21995,164
23301,103
11970,160
2505,144
12478,255
19370,219
274,41
17690,234
16590,130
10328,95
12600,105
12563,95
6705,8
10300,157
4160,254
9867,236
1527,36
6273,213
23675,27
17405,105
8490,27
1593,143
3515,105
24612,253
23741,253
8075,8
15875,8
26509,137
6532,235
24648,56
79,96
6566,62
8097,274
9173,201
23952,218
15256,126
10294,13
24776,299
15509,93
385,36
22729,298
1648,85
2251,153
9220,52
25435,105
12138,233
11112,259
15921,134
22657,182
16177,284
13895,210
21664,39
13966,267
20436,215
25701,48
367,89
8753,299
12972,274
6858,247
4897,93
7817,216
17047,155
25576,270
6996,89
5035,171
8045,162
14311,64
9015,28
17132,97
20165,17
6682,168
1408,127
17574,283
26283,56
7239,269
14680,153
19244,261
26236,111
15330,239
4962,270
3801,144
23082,74
17552,227
4038,54
11068,190
20130,159
19512,218
26034,90
16414,234
18972,44
6183,227
17253,169
8495,258
12767,302
17045,189
26328,57
3400,211
25855,212
468,239
5247,252
21595,177
21978,43
22943,56
23872,126
20100,127
4467,159
18562,93
12567,229
16935,64
6122,270
11067,299
17707,120
4842,64
23119,209
26531,56
16549,231
25668,13
11412,284
15774,158
18477,129
17551,89
24969,162
10676,127
3009,19
14248,8
24641,234
25420,84
19548,106
26636,231
19405,71
21702,56
22547,10
21635,113
15772,56
18593,95
4816,6
15520,48
23510,124
15582,274
17046,95
25077,90
20813,153
12047,28
25618,95
21587,215
11159,4
7075,162
17605,70
15961,69
8591,93
19063,64
23584,2
23826,67
1417,296
4368,98
9231,298
3862,14
15886,294
19090,71
12454,249
3795,89
20647,197
20954,162
2732,93
23920,57
12719,239
23560,250
960,60
2243,56
13535,161
11745,12
10659,237
11823,121
5928,266
761,64
1669,284
2542,215
25032,239
2717,241
5065,161
16069,43
21713,298
5482,178
1085,182
20474,2
25753,90
59,4
1274,241
16082,57
17765,294
15480,283
24837,172
12091,12
20090,69
16667,64
5667,227
12921,164
19188,56
15878,252
23458,8
9746,71
14455,1
8208,153
25548,54
21579,205
21321,301
7452,254
24699,56
2412,154
14980,153
20550,280
11690,227
3707,182
18076,50
12109,36
12056,144
11431,56
19534,56
90,8
5358,110
18345,64
3293,267
7459,198
25333,237
14685,113
9830,127
8306,90
11210,64
6087,162
9991,98
19006,13
5266,64
24452,224
26561,162
17695,73
25869,35
12363,127
3222,218
16330,57
19575,137
1327,190
9501,20
23664,90
18383,274
26080,138
8357,182
5232,211
6133,36
7082,53
17010,75
21974,95
13467,56
22791,77
20726,110
11550,284
22291,105
25296,229
561,64
8440,144
20649,298
21440,43
20725,95
6635,56
2312,166
8055,70
3778,166
8483,13
461,144
8976,250
11728,143
19501,19
20814,270
4417,235
23937,299
4077,43
14177,95
7417,161
12597,48
22413,74
7218,101
19347,72
10462,239
20874,39
23372,268
4493,90
8865,210
18659,113
19295,36
1783,278
26234,182
18469,65
4948,110
11514,153
22598,110
21082,239
10859,36
15129,36
4175,95
553,106
14136,153
16881,246
24900,64
8542,110
315,216
20333,227
17604,143
25905,29
1654,178
9035,219
22164,40
13595,90
22762,144
3732,235
19910,94
21628,250
1434,89
18895,268
8953,144
18793,95
1477,150
22139,95
20109,150
16421,105
19687,110
22058,43
12982,301
15950,218
25738,154
5377,298
1476,97
1224,105
6867,239
17900,95
20089,270
22128,57
23386,48
2735,239
14448,71
23713,153
21791,302
3929,89
23480,36
2481,57
25870,64
22157,105
11187,125
26386,226
23746,101
5086,71
3374,95
24096,275
5869,29
1915,162
748,193
12477,19
6594,255
18097,235
2437,274
12320,210
26580,33
19569,56
24876,159
19260,199
21951,78
7349,183
24560,93
22886,160
22453,57
1502,298
12627,54
538,71
23703,283
17214,25
395,106
16478,276
24309,1
3015,190
18524,14
18276,98
18547,215
3102,274
23061,56
15977,90
16724,227
10960,195
3256,13
13755,11
22860,158
22897,278
23524,245
15213,1
22638,95
16407,95
5163,261
7788,282
5301,159
185,110
13475,105
1988,56
7384,31
13214,110
2687,154
9587,278
14990,149
15026,104
10664,250
17562,25
17615,111
411,56
19057,93
24592,29
1238,102
21467,69
8386,110
26429,70
14439,227
23347,95
22925,205
25744,168
4170,211
5717,189
10508,153
16703,239
714,149
4910,239
9759,259
10142,153
19247,110
7454,44
24395,43
24957,104
4250,250
23613,106
20589,70
21267,56
4630,105
18196,284
11542,8
4729,162
5520,13
11694,183
9025,24
14873,144
18946,297
6927,74
23831,245
5074,193
8107,113
2774,237
14450,79
6042,160
17309,287
4785,259
7244,4
20095,215
26398,261
14521,264
22337,286
358,275
21721,113
9239,1
22200,129
18840,64
26240,129
6625,54
18308,168
569,274
6696,191
11255,105
20966,94
15497,48
12892,177
14031,56
63,105
17131,98
3721,195
20919,253
416,178
25173,113
25456,154
12794,269
14304,264
19162,242
24444,69
13702,201
6961,201
1521,92
8662,13
12991,227
13782,234
25033,153
13307,54
16801,174
18748,245
10836,106
25318,301
9866,104
14318,234
24020,1
26408,74
17415,95
10013,120
21210,231
26172,18
21092,199
9353,149
8074,12
10597,205
7216,284
19041,137
19938,249
6789,73
8437,153
17218,29
24447,105
23345,106
12884,95
23626,205
5155,148
6507,231
8844,205
4723,39
20469,2
8049,95
3394,13
21740,159
12470,106
20573,154
570,110
21066,13
17677,282
10970,92
12275,197
18992,110
24799,96
650,105
8402,215
14582,24
22091,226
5120,24
15654,234
13091,296
17572,278
1461,144
6730,201
18217,104
17373,182
25955,95
8984,35
21027,105
2296,237
19304,93
19954,11
473,189
23532,180
5077,250
4459,191
23158,282
2362,75
2537,39
781,278
8457,71
12743,41
26055,270
6373,74
12761,250
22003,239
14768,110
5555,129
23551,95
22293,56
3714,71
16845,129
18880,1
11408,150
25574,54
17969,101
1701,241
10247,106
25587,54
20569,98
1809,80
8512,61
21694,152
17931,190
17855,110
1956,144
8668,295
26148,285
24804,106
9894,50
14345,1
21347,237
16526,211
6798,4
19070,234
15806,224
17240,102
9683,67
18917,182
3366,90
12038,143
22864,13
15028,215
7465,180
7195,79
8308,130
26222,210
18741,105
20094,30
2293,17
18660,127
740,180
18955,239
22313,152
2772,97
18137,236
4592,90
25361,87
10119,189
15455,95
26648,79
23756,56
23742,127
24929,38
2358,96
16992,97
6383,84
15115,278
6091,110
19010,153
22241,298
10252,28
23522,228
20560,75
8519,122
18116,274
2813,96
9782,197
12073,87
17115,11
11086,302
3,164
15803,67
10343,259
23484,159
8099,269
5550,19
1621,93
17670,96
7059,56
20242,7
21280,1
12106,203
6756,229
20574,233
17927,153
18500,258
20682,182
7680,226
2873,247
234,159
20924,95
3841,272
7737,96
21029,125
17753,234
3741,104
2036,152
18969,95
21497,101
14083,75
14914,12
16309,43
16491,184
7533,287
14690,95
24573,94
25490,36
13415,258
19290,182
16199,274
2397,87
14571,110
14852,159
25922,197
18939,61
13820,144
23243,226
22365,90
10286,150
22155,260
22526,87
12666,159
24892,289
6349,8
7624,90
8211,104
13198,95
6510,101
8780,242
7351,270
18971,202
21538,224
11391,180
23393,157
4705,190
2675,95
26138,280
18040,40
5574,70
8489,40
25190,95
6149,19
9752,227
14038,73
1142,28
15918,87
2718,184
7947,237
2637,56
14028,198
23479,105
19520,254
19877,294
4871,71
9386,274
11423,205
1528,237
1500,147
25658,57
5857,215
9148,144
16068,132
19991,104
25434,8
2199,161
24203,153
4722,129
13205,57
21075,284
22020,36
26600,224
1254,224
5561,236
3976,178
5187,102
2431,25
6673,144
25700,1
8729,105
16318,166
25723,224
19358,161
24930,93
17249,242
497,56
25614,224
18811,165
3223,205
18744,106
6877,178
18575,95
6411,154
2842,75
19670,296
19451,98
5019,84
20581,48
5950,29
10184,95
16650,184
23185,154
22544,302
14029,106
25114,147
23835,224
10038,25
21583,278
19309,162
24372,57
2836,259
26068,199
5128,178
17557,39
4434,193
14580,287
4943,64
18563,72
5194,14
719,296
12628,73
18315,84
11836,154
21072,13
8556,84
23042,105
5023,73
4003,160
19051,162
21860,205
1027,50
14098,105
7410,95
24936,56
11729,284
20039,205
8859,237
15053,219
26208,69
21822,144
25023,215
23421,79
5040,237
2399,95
21024,189
115,104
23227,250
2830,191
21697,90
14455,118
23169,165
8574,76
26375,227
24851,252
19159,284
14468,4
10809,89
4229,25
20815,253
3926,71
238,64
12389,218
24180,105
26250,27
14525,70
16766,149
13428,64
20918,105
1851,299
26505,56
1129,199
6848,277
13575,154
9312,89
19980,295
6292,284
15734,39
21454,105
1566,12
20695,95
14433,58
3075,87
26591,90
8301,294
10028,165
4911,6
1289,113
4113,205
11979,98
14755,234
154,259
16122,118
502,211
4887,110
24863,56
11386,106
23976,294
3876,97
20471,81
9120,95
14954,64
23493,98
24053,90
25493,164
2560,254
1445,259
13349,69
18176,56
2797,250
15969,294
13632,118
789,1
8541,95
15438,210
6238,54
5296,90
12730,113
21882,234
4034,143
15355,104
23444,13
16157,273
10605,89
5724,41
2915,190
8948,189
6751,269
9266,102
7860,165
16366,8
26246,48
20169,219
17175,48
17839,25
26317,197
10975,177
23348,199
2002,166
388,226
12928,56
8326,64
13518,77
21554,188
2235,8
10623,73
2292,126
16788,128
4042,56
20116,106
26639,274
23950,105
12350,39
5873,79
19906,58
17841,73
10380,91
22189,56
22720,87
19845,222
11405,56
24149,129
13891,190
22377,74
790,299
23754,234
2280,105
1776,219
12765,56
12243,64
21186,69
20545,75
2067,58
25952,237
25350,98
885,298
6765,1
17579,71
14773,283
18823,1
19738,104
2052,76
9438,250
23553,150
19281,284
13885,234
4210,70
20842,226
7840,54
14596,169
7789,237
14529,218
12099,106
19432,190
25979,177
9190,205
6449,36
9939,254
12588,264
23097,93
19604,149
11153,253
16746,57
1338,258
20746,206
15201,298
20600,285
24145,105
2609,295
8147,154
24387,180
19091,24
13896,40
2069,165
20837,97
22331,233
3678,56
20301,54
16968,152
1214,98
24031,122
5062,62
22425,13
12936,252
6301,164
4307,24
15323,295
16372,298
3259,169
5261,54
936,56
25553,295
12002,235
22121,41
4677,64
8927,2
12736,159
22991,269
24701,210
7758,158
20783,85
15215,64
21034,245
1273,60
23516,19
7197,231
8792,93
22895,71
7992,64
20112,177
2878,236
19459,298
2834,110
15294,2
17203,36
17959,13
22358,229
1186,302
10491,105
18067,84
727,242
6083,261
12578,84
18999,259
1780,105
14714,106
12716,298
25311,227
9147,201
22803,149
26293,51
22660,266
22722,95
25253,294
5030,56
1906,274
1124,299
19007,234
10837,89
2912,301
23385,39
18062,277
16741,151
14742,255
20921,233
24325,234
15784,98
6805,54
26466,141
25018,301
25488,69
25437,126
21888,77
22682,36
24971,46
4981,11
9738,93
12590,296
11941,30
4886,118
26409,277
9710,153
21534,105
14622,29
1540,95
69,98
20835,120
576,90
500,98
13059,1
18001,191
9674,296
13383,129
20261,210
10786,180
14929,84
5753,231
8954,162
15750,64
24733,44
16672,234
2086,13
10643,205
24413,56
9742,104
3183,278
23089,252
11763,253
14150,60
6256,182
6655,54
24965,250
10656,191
24642,25
24988,13
7314,75
18751,25
14733,56
2492,144
4441,19
22988,211
16817,56
4860,282
5946,269
392,89
673,56
24269,110
5860,90
23381,70
7332,127
12549,92
6359,199
6058,101
22878,64
19664,126
17652,171
5391,267
5541,154
8608,215
13470,294
2125,278
14518,237
25461,219
2632,182
26277,71
18098,287
7600,236
25190,149
9434,8
23768,56
10008,215
10355,247
16352,222
4074,182
17394,43
8074,95
17380,106
6513,40
8790,215
13302,250
5877,159
7,272
7771,40
5070,201
15560,48
8930,93
17086,175
13481,84
22549,27
9743,132
15598,298
15635,284
2679,106
18007,235
2891,90
5852,96
9394,161
11099,289
8140,231
22999,258
19840,250
11863,105
21279,182
24199,69
16430,105
20074,104
22580,25
14058,79
21843,56
270,122
12529,165
10499,64
21245,95
1883,231
17699,233
12639,57
7327,41
3283,36
1412,110
10816,50
3610,199
17571,48
4759,70
7022,234
19617,278
18856,8
16447,64
5445,197
5431,278
24243,101
211,56
11840,6
582,89
25824,74
7092,50
6324,164
2423,121
15978,255
18159,237
9567,110
4547,104
2441,272
18357,202
8154,39
14330,71
22960,146
14958,246
23995,90
15532,193
408,210
5558,40
7784,71
13335,155
19127,71
12309,237
11047,84
24918,131
16209,124
8915,90
6167,98
25676,274
22256,143
23922,287
20492,106
3564,182
21783,36
25000,298
16247,226
2045,182
21330,110
17226,236
26216,84
7166,11
2843,295
8749,210
16912,19
3133,154
18926,299
15231,93
19855,180
1114,157
5921,242
715,250
11975,266
2510,14
18720,151
3074,74
1318,13
12177,113
815,13
12784,127
15406,79
12742,56
10749,153
21442,58
1787,250
20034,84
10497,79
1904,13
12182,95
7035,87
5189,164
15670,98
20740,234
19473,61
24566,209
12837,231
9358,120
13501,64
22335,90
22795,110
3419,253
10454,259
14830,150
2764,14
1070,56
23961,58
24295,19
12670,106
18267,209
7988,134
19933,77
14302,172
5007,167
19178,129
14911,286
15612,121
20691,41
10722,284
12740,274
25653,98
20633,96
18166,274
21398,153
1907,105
22440,64
12270,13
8478,69
6145,255
13868,245
21051,84
18650,154
10015,54
11595,226
17149,234
22972,105
14802,58
19684,45
8504,13
17211,267
10949,289
20371,215
6941,294
14205,295
23474,182
3141,6
23651,74
24928,19
3049,54
17162,172
5650,105
16569,40
10422,205
9595,106
5573,104
2148,106
9719,197
3536,253
4302,24
14497,69
10739,153
22856,61
24366,149
2906,13
5051,259
19833,11
1583,56
17194,17
10586,159
8498,189
9547,186
10904,56
25402,298
3931,162
23726,278
3684,298
13300,57
17119,110
4736,71
6312,105
7490,278
16563,224
10210,56
11071,106
2754,282
1127,259
8073,269
20805,36
11375,56
13338,84
5406,87
1927,242
21247,216
8830,18
20525,54
21521,197
21648,177
1813,104
14463,153
6388,80
13848,294
7506,292
9587,64
26311,180
5846,13
10170,65
4753,98
20176,218
22774,129
20125,143
12174,252
3278,274
19147,105
25346,0
9092,249
13272,237
4316,236
9407,105
23446,79
13700,78
9771,250
20959,24
1982,286
8242,278
7809,153
2769,189
8599,110
17343,246
26015,237
6243,19
20413,56
9989,97
22221,150
2939,250
5658,149
10610,250
8545,41
18736,143
15274,250
689,90
7969,61
10492,250
304,56
5701,98
6461,154
8404,228
12138,101
594,89
2403,182
7874,242
14791,54
16663,56
1045,175
12019,56
14435,105
24594,8
25975,210
10409,150
22015,251
14794,91
26320,56
1304,180
9298,183
9056,182
16675,69
19613,236
21832,296
6492,154
13166,105
11002,64
4136,201
17093,153
1602,258
15511,56
7911,73
25963,199
7330,284
17685,182
13863,216
7696,149
4303,69
24904,197
7705,105
12832,2
26566,8
20360,235
7956,286
14788,215
5084,205
643,89
17646,294
9462,294
1108,242
8233,69
14683,201
14216,47
13344,250
23473,105
25146,26
19235,242
1829,143
1377,64
24551,64
2798,190
16819,164
6503,295
8393,105
7462,62
22653,235
16482,182
17441,169
13276,123
15640,274
8473,50
13741,48
10957,166
6308,53
2776,182
4665,8
10091,175
20425,242
3041,278
18485,36
13859,64
5519,106
24683,178
11656,101
3505,274
11552,54
294,105
1661,231
7892,89
12013,193
17092,261
2211,1
7797,36
8143,72
3624,231
8525,275
13807,260
21525,144
9749,210
23638,95
2034,106
5114,180
26584,102
11537,64
2120,84
5531,71
13193,273
12886,102
2823,28
22075,95
17420,169
2078,237
24338,35
5191,166
5726,297
17671,120
21173,8
25727,56
107,56
24291,110
17698,41
3338,153
23493,56
10060,28
12310,255
19255,301
22103,120
26134,74
12840,150
103,242
18851,8
15744,144
10704,180
14925,105
13079,286
6854,283
19885,233
19410,11
5711,241
22078,27
3755,36
22357,64
3333,70
6464,89
23255,150
10737,30
16586,236
5533,250
3005,102
2297,177
1385,84
18379,105
13688,101
14149,56
18005,159
19528,231
24613,69
22543,89
5965,57
13498,93
25106,70
26682,36
1033,274
2752,169
14746,65
14295,209
18881,69
16071,74
23072,41
9711,14
9321,64
1403,84
21620,118
18527,81
7744,299
23461,58
11814,56
13037,93
4669,154
5983,105
13131,105
13027,40
7886,224
22421,204
22188,73
17044,56
20384,57
19284,1
3666,134
16896,255
3334,182
12031,106
12257,57
12456,236
8299,255
4782,295
10178,87
210,73
15546,56
11569,168
24942,113
26143,157
6475,168
14854,11
8494,71
9603,255
1272,162
8399,78
1922,90
7067,93
22922,235
6412,302
14752,84
21532,143
26506,29
7043,101
12019,95
2706,150
24392,205
7884,250
8236,191
7123,64
4138,64
5150,89
6800,237
16039,8
3768,211
22987,190
20084,56
23187,25
16850,62
12811,298
18564,284
25196,37
1614,236
26282,56
13440,41
8453,253
1627,144
5883,11
3279,73
8137,255
9900,106
10697,50
9222,122
24022,294
25414,150
26456,105
15605,89
11718,201
21823,292
3534,40
7073,98
20593,126
22607,64
25214,29
23520,195
19146,2
984,286
24937,192
1620,259
18072,205
19226,13
704,284
5368,242
22573,227
11682,28
14658,247
9054,266
25919,247
26530,56
2080,227
19549,68
9471,95
14805,245
4476,252
2190,283
10477,28
9332,294
20942,160
11549,78
16501,56
8115,18
157,7
15982,95
17407,36
22561,144
12785,215
13488,84
18475,70
21819,180
25301,224
8994,245
14736,96
11130,11
25243,43
8198,13
9247,2
19975,189
7403,147
16490,92
22166,13
7730,56
17864,298
16273,95
23977,178
4586,278
3349,302
13935,84
17012,159
12918,296
8837,29
11826,261
11789,143
7781,270
6951,101
4222,255
11519,56
13150,126
17988,231
4814,274
20161,113
10483,57
21333,159
13889,160
13852,44
23478,219
15859,250
7272,95
14796,56
21489,258
15333,239
7244,29
26601,166
3903,242
18219,104
1400,15
1453,123
6683,164
18561,160
19942,78
21831,180
20482,159
1975,184
26133,274
8482,144
22289,101
697,14
24869,54
13000,219
18859,242
20406,106
24496,178
13136,267
22893,144
10746,197
6549,127
24822,233
15818,182
19688,144
16355,101
1242,84
3496,236
15829,278
550,191
24602,36
15093,11
6467,56
4706,11
13982,72
19440,183
12315,234
12430,201
13435,154
6710,182
2385,64
8291,11
9928,266
15313,258
1189,143
3888,282
3687,106
292,95
15898,237
21581,11
13093,105
3221,90
12311,60
1820,150
9618,8
8069,286
17882,93
25622,270
17688,270
1865,261
17660,90
13430,95
25601,1
21519,184
419,259
8130,62
3385,172
25748,71
13215,94
21355,210
21622,180
10260,280
16333,36
9498,150
13348,36
19472,162
4367,6
4570,190
18533,41
14025,105
21132,120
22798,236
8240,110
6179,172
14068,56
22171,210
23415,98
3679,64
5580,105
12806,4
21458,172
16646,286
19792,90
1104,57
20419,7
16590,75
5542,132
10570,237
23531,284
12482,298
26352,239
18074,76
3576,84
15780,64
8894,143
13752,29
12093,95
10592,11
7633,13
25892,96
24866,198
454,264
2567,143
26498,64
4880,205
26403,197
17906,56
24441,90
12864,105
3248,274
4865,89
7243,278
10407,89
14120,211
6112,69
22495,247
5344,63
20426,97
4945,36
10743,118
7604,284
2345,164
4603,105
22044,19
10206,186
22450,278
16582,93
902,245
26552,291
1206,39
3575,280
830,283
21672,57
9232,80
18227,25
18160,20
20899,272
8203,239
21293,64
38,201
6806,150
5790,296
6481,161
12747,195
17025,274
7811,95
22721,239
23770,226
15842,216
4948,150
7227,245
25920,153
7416,58
2888,180
9472,43
21093,245
6491,150
10660,274
3657,137
8385,105
21362,41
22192,90
26405,224
3373,149
23521,12
1520,98
18852,59
14488,64
24933,2
11931,150
17969,233
3676,48
11029,95
3761,278
5136,122
4329,56
13923,36
11612,56
4481,259
8816,95
18827,90
24517,90
15706,231
11625,76
15090,64
13311,296
17165,259
17702,234
16044,210
26065,149
23762,252
22465,61
21365,77
20398,150
19630,252
22941,17
24050,259
25534,35
285,64
24506,126
190,199
26692,161
12165,259
674,144
2070,237
4162,191
15729,202
18009,19
26582,239
4111,234
655,168
15064,6
18925,25
10254,302
10992,25
24174,244
3136,8
24349,8
6467,95
19848,227
4858,155
25588,130
6480,97
16858,106
5745,154
23289,75
5920,250
6486,58
15799,29
13296,64
14869,57
20566,180
21230,159
24367,24
969,105
12352,71
11779,166
15523,165
13956,19
11873,48
25373,287
23213,101
16256,273
26507,56
9743,229
10279,90
5629,105
10890,13
20730,278
3954,7
12218,95
19207,40
14012,120
9062,210
3370,231
16780,154
10196,61
18285,8
15004,58
5570,283
1708,278
11050,105
19116,245
5784,253
23969,164
25513,209
18208,196
12634,70
11819,236
10936,255
1006,240
16123,19
12691,98
6245,271
21151,254
14889,153
8400,167
17785,233
20253,286
24649,245
11253,162
25977,295
18303,56
6832,84
6511,162
1133,110
10555,84
26629,106
15311,266
1425,95
10261,27
17390,19
8070,95
12717,149
19085,172
102,93
1407,36
4245,161
5241,178
22106,189
20000,205
17707,93
9244,98
24818,29
23887,8
22456,19
24470,25
11,124
23577,79
12669,79
23434,104
18111,210
22471,58
4333,219
15759,105
3589,36
8407,284
7052,90
11901,234
11235,203
24670,253
24364,56
24760,282
10838,36
20572,110
5955,80
18964,101
21326,259
8540,274
4313,113
18754,41
16793,95
8957,95
24453,271
4347,286
19618,89
7479,144
12887,234
26400,25
2757,71
13318,96
13878,40
15747,122
26201,35
10180,1
21003,168
9677,57
350,29
22317,71
20636,294
11229,95
16730,105
22496,261
16107,47
14417,176
9491,43
8428,245
74,165
20939,61
7487,95
9988,295
17775,184
6447,226
12385,73
18908,13
988,122
21461,242
19175,73
8380,197
17569,56
25501,178
19947,129
8218,11
24790,42
8801,162
6906,92
13172,126
6228,64
15578,105
25188,56
3664,56
22102,286
2753,215
18427,146
11925,253
2354,58
13044,295
6227,121
12772,162
20529,48
2886,36
7089,199
7598,64
23361,284
1964,150
7938,71
22307,143
17267,211
8689,71
7027,90
6561,106
3658,64
994,69
23707,284
15092,142
19218,64
19589,95
26067,187
20973,71
4631,96
15647,215
13914,106
19925,56
24257,95
7023,236
7876,60
11167,125
14151,280
14008,90
10648,153
10929,56
22866,75
9258,105
13784,105
18785,120
6427,205
24610,87
19958,210
20844,105
21983,224
5496,41
14545,274
3390,282
18333,105
19448,6
8731,25
19563,127
25596,20
14625,267
3290,57
5306,153
1292,149
12518,245
23424,71
4159,106
12483,239
18218,236
16933,233
9109,64
17122,178
5714,302
15757,273
22746,269
20016,165
1063,239
4872,98
23382,150
11885,271
19543,104
23442,27
422,149
26457,231
26631,231
3759,19
15435,153
9165,203
11407,278
3330,105
6297,274
14918,64
18169,39
14376,295
12373,122
23205,106
4455,58
20769,218
16907,95
19214,25
20173,164
15528,178
25996,105
19545,56
26461,236
15239,69
13967,105
11944,89
13411,89
7258,250
10318,120
10392,250
26451,27
6617,90
17518,227
24390,27
18723,90
19772,71
7278,104
19156,236
22529,54
528,168
25431,8
25735,80
12778,64
11193,234
17247,105
1016,282
12987,13
2119,19
5131,58
17867,84
16928,182
2317,236
930,73
16496,295
2611,105
14377,1
4152,39
20320,122
21711,258
10591,155
23847,190
25315,92
5159,95
14847,98
21434,205
1152,40
1048,105
24798,245
1276,215
24049,87
13461,274
20951,7
20988,153
12345,234
22288,74
588,64
21875,216
26443,1
24163,273
645,296
9633,150
22213,145
21272,203
16384,28
21975,19
8712,280
25812,182
22136,209
18573,36
16916,106
6124,95
19119,41
7250,296
25982,205
12395,105
13610,274
6551,270
13287,182
10911,193
1131,144
11241,71
26313,58
17664,154
4211,70
12869,274
10701,197
12917,6
4780,106
11950,201
14296,43
8926,237
16863,295
21566,227
11189,193
3614,93
1946,127
6540,210
23739,113
8289,105
8983,239
17494,70
25795,102
3196,235
15716,36
1514,236
23805,97
8355,211
10302,4
14687,203
6317,162
25072,93
1665,40
23677,152
10338,219
22110,56
959,168
26491,106
7503,104
9702,152
13218,259
4209,272
20975,48
8558,106
16670,150
21311,283
15676,77
13293,95
13175,95
7264,84
24631,177
19836,252
1275,19
1773,240
21248,50
20177,216
6632,102
5180,261
22520,285
18991,161
16202,246
13088,278
22097,134
335,57
10915,64
20612,110
25217,47
2879,24
3197,13
10088,189
24408,224
6623,95
25288,68
6731,286
26205,64
9543,36
3233,160
20190,77
21399,191
24657,277
9874,93
18504,18
25611,231
25913,19
13382,222
22290,90
16895,27
18893,17
3342,143
17146,71
13744,295
19628,259
12441,266
23851,242
23120,120
7470,157
446,6
8081,8
7592,235
5234,36
5476,249
17188,149
3100,282
6729,56
9774,105
5139,11
18683,1
25163,169
2899,56
8487,62
21895,54
12330,54
22650,44
10593,245
61,8
4137,201
25545,74
5873,54
24853,139
21140,36
22189,95
14931,11
25205,161
5008,195
13435,68
15615,162
25032,113
26579,215
1307,105
8593,43
23948,144
5938,95
12537,55
26324,240
5820,95
16446,96
16776,76
12257,90
21608,64
1047,73
11295,150
927,95
9329,132
17755,259
14783,235
12930,126
21019,167
25407,95
4405,19
20809,231
7438,95
7000,71
11250,57
2218,269
17800,96
8058,258
21744,76
1951,75
11445,153
14268,191
21640,279
6351,153
10993,234
23984,159
26388,56
21995,93
23458,298
4182,73
10723,105
19642,71
855,237
9693,144
22218,191
18641,198
13522,219
24045,284
271,189
13441,71
10348,40
25395,104
12620,226
18240,250
23523,95
7181,284
5944,182
21236,259
26376,43
7715,294
20765,28
20963,159
15072,95
19659,178
19788,278
4155,182
23774,64
24078,56
7130,199
21206,43
6613,28
18381,30
1165,162
2086,255
13159,36
16976,150
20568,56
12684,286
16577,253
18780,184
26095,81
17190,105
5448,56
8342,54
16392,182
17824,19
21086,105
21531,236
1888,295
11882,78
26288,58
18280,252
14200,266
9789,71
4058,150
18661,77
17696,204
14183,80
2109,250
17225,245
24864,302
18246,258
12240,57
11140,11
6260,95
14313,105
2714,5
26534,78
5057,182
4750,211
11662,178
21013,104
26462,252
13189,79
22320,203
18269,103
175,56
3999,261
10319,64
10545,3
16394,27
21305,27
25285,64
26281,95
23646,216
13976,275
3528,13
9856,58
18601,298
25664,277
3490,72
1455,190
8094,87
7990,132
12628,274
2613,56
6998,205
6380,236
20493,154
3438,76
25059,287
8855,50
3721,271
15157,227
21209,269
9650,105
18718,222
6441,274
23573,249
6166,236
6355,165
23600,56
24604,149
5709,95
13998,298
15648,154
13546,301
14956,39
8559,161
2302,19
4392,241
11511,231
15177,295
631,144
19547,84
19930,84
11377,199
21178,90
22844,202
20719,62
9478,153
3094,191
711,105
20035,56
734,282
18483,219
20078,105
634,249
2920,298
20604,195
20361,242
22634,182
18876,152
3235,162
