ques,skill
5869,145
11695,7
8913,151
47,90
5684,90
11291,154
1589,162
856,110
3866,101
2358,136
397,136
9666,145
9359,182
525,29
9231,25
11522,31
9895,6
5901,90
7410,29
6414,90
8650,46
7652,34
6280,26
6215,90
9138,90
9864,136
9391,69
334,72
3883,20
10558,123
2635,69
10899,157
11459,53
9062,182
10007,82
1176,180
8506,20
5918,29
9370,132
10591,151
2862,142
3369,90
730,120
5931,35
5057,10
9265,132
1637,71
786,107
7298,154
9624,84
6463,26
10646,135
2864,90
4806,56
10413,136
1223,136
5640,11
3073,187
7117,154
10366,11
11542,132
9491,2
7174,154
3453,90
2367,95
6291,75
9207,132
3476,151
9177,81
6357,71
10140,179
10858,69
9637,135
2037,136
1174,99
10539,11
3361,44
10525,84
671,47
1999,125
5501,77
11389,110
2076,167
4385,11
10923,62
4931,0
6251,136
6288,158
3512,142
4746,151
4628,151
63,29
8021,20
8924,151
5686,90
1709,90
7414,167
9099,53
10993,16
7778,154
4664,82
8448,16
5489,90
6643,94
6961,69
6320,75
11619,2
3023,2
739,151
2815,172
9807,168
7223,154
7027,117
6886,136
7801,167
867,136
2466,79
1925,87
1166,69
7150,79
8823,154
1555,151
5811,62
8560,10
4644,37
5949,148
3889,182
9514,20
7444,136
97,96
6110,153
9410,69
7990,151
6793,139
1980,109
11384,33
8144,82
2184,143
7837,145
1094,167
10881,151
8816,136
1728,109
8120,10
8631,16
632,167
6568,11
3052,140
10548,126
11597,69
3319,78
6540,81
6768,90
9850,11
4475,168
5201,142
2099,75
10628,69
7646,20
9441,71
9390,136
1186,29
2481,136
3440,11
6331,26
6520,81
3375,31
5743,145
3132,151
7683,30
3321,90
4622,90
3270,109
8397,136
2154,29
9070,145
6615,17
4702,151
5751,136
5313,82
5896,79
3829,20
8608,79
10555,18
4270,82
10926,7
9283,30
4572,142
6480,26
6114,6
11167,25
2209,29
6428,56
10777,119
3177,64
676,90
662,29
4002,2
9500,90
5559,6
11394,145
1577,90
3462,136
733,136
6593,153
9338,182
11518,136
11541,95
9462,31
2170,143
5454,10
3115,69
8228,145
11275,156
7161,168
533,115
6094,69
10269,136
3204,132
3393,69
3356,79
10030,154
9903,136
1072,90
10467,19
1254,182
613,54
7983,147
11145,145
1618,77
5376,153
693,31
3740,20
5334,168
10837,167
7574,95
1608,90
6806,53
6421,25
1543,172
8246,145
9355,29
10560,44
9189,79
3928,10
10166,150
4341,136
3397,90
8316,179
1223,167
3424,71
11570,127
4515,69
10788,0
11039,145
724,29
7656,136
6837,71
3150,126
36,142
3784,20
6290,29
10202,145
1705,120
3244,150
5193,109
3864,59
139,28
3020,69
3428,90
6319,75
6522,69
9000,136
2027,18
1704,79
8140,46
9721,179
3471,127
3314,176
11345,163
2696,113
647,98
465,136
623,16
5144,82
11431,27
6321,31
3416,109
5969,90
6445,182
7132,144
3217,29
3436,167
3166,72
9635,136
5793,69
6012,79
10918,148
716,11
4019,160
8966,90
10489,150
9540,11
1721,170
8767,154
3472,124
6681,26
971,44
1464,155
772,186
9377,156
9183,136
10678,132
4074,116
6000,90
2257,151
8239,145
8903,142
1981,29
10426,84
11438,69
6713,101
2337,136
3462,54
733,46
8013,105
689,136
1648,11
5881,11
4154,116
10621,168
2751,154
6622,69
9570,90
266,141
6626,139
6649,90
1861,123
2351,110
323,69
2143,136
7522,136
2482,90
9859,136
2364,90
6811,154
3228,74
11344,111
3018,90
7659,79
9588,46
6833,160
10965,10
6904,11
4959,117
5224,154
7503,20
10381,90
4336,98
9365,132
4345,148
4679,11
923,109
9468,136
6667,148
9327,71
3430,90
6305,75
9961,25
3923,39
10312,145
2638,168
9501,136
10768,164
6532,132
10996,10
10611,44
1202,136
2460,167
6347,143
9258,30
10601,151
10187,151
5706,154
6671,169
9186,132
2047,6
2147,11
6788,26
3590,56
10293,11
10001,105
10424,69
3617,111
8668,20
441,46
1552,90
3091,128
10511,154
3575,144
3289,63
5178,151
7575,11
9133,79
9649,49
3099,187
11174,72
3170,108
4009,65
7241,168
971,150
11350,179
11733,41
1570,86
1939,151
3478,127
9981,136
3074,136
5475,148
3597,92
4730,69
1952,137
6638,98
7046,69
9270,158
7539,90
1308,92
9445,172
9454,90
7663,69
10873,131
1003,69
3372,90
9956,143
9059,95
10835,168
3936,148
7581,20
2167,154
3894,29
6718,25
5458,148
1838,144
978,46
4224,82
10398,136
10150,148
11726,90
8140,11
6295,30
11460,145
8139,82
9039,136
8115,10
3100,69
7679,75
9631,69
6634,154
10395,127
11407,110
3136,128
10480,69
3800,167
3341,79
11282,132
6444,30
6377,69
1792,160
1077,90
3702,77
10518,69
6561,143
5879,90
1247,159
3074,31
6221,46
11172,81
7378,136
4796,162
10682,39
9396,90
1388,148
922,168
3291,39
6475,26
9135,39
442,85
7710,79
11612,11
4035,53
2612,136
3594,124
6266,79
10924,148
3015,82
2962,90
1713,151
2844,90
4719,79
1837,46
8392,6
10595,69
5433,10
9360,101
7673,81
11667,19
4651,69
9309,30
9203,111
11482,30
4238,79
4812,80
11558,155
9507,103
9032,69
8700,179
3455,132
3247,136
6468,121
2989,136
7962,145
9483,79
3240,90
472,136
4095,69
10452,126
5186,150
3829,90
11325,40
6245,75
9525,11
3434,69
8008,11
11670,79
4866,5
2105,42
2091,11
93,29
11404,110
9339,79
10493,11
9581,6
3543,56
6418,75
3884,20
5720,136
5270,132
5600,6
4463,82
5634,123
813,183
128,167
7590,116
9185,40
2023,69
2972,116
3239,150
6801,69
4328,109
6660,136
8345,82
6402,136
6208,71
10548,11
4556,69
399,136
8801,105
4417,186
5747,90
9266,132
1475,126
10828,81
5652,79
8468,110
7878,167
1580,90
9251,6
602,16
5280,157
574,90
5789,20
9398,90
9331,101
9227,110
2230,99
11453,6
11709,124
11054,179
8936,10
8348,136
2979,136
7350,136
9201,90
11480,11
856,40
1598,78
1226,176
2712,90
6230,110
3680,31
338,136
1631,160
10715,29
183,16
11697,105
7818,10
8954,54
9966,167
1815,46
328,29
4842,154
3580,71
2616,148
11403,40
3072,135
1097,16
638,112
9310,101
5609,69
9280,136
10245,151
4405,90
10293,187
1140,1
4067,154
2914,90
3564,128
3437,142
2330,42
10875,69
3171,143
569,11
1101,29
2970,109
160,79
2453,2
5518,103
6711,23
8984,79
6900,92
3354,6
3672,53
9198,72
4203,177
5893,74
1849,133
3155,78
6302,75
8713,145
1844,136
3572,109
202,11
7074,147
7482,20
8123,148
3606,90
11243,131
3055,6
6543,69
2671,71
9177,143
8536,1
9993,19
10483,84
9785,145
9861,44
4433,129
9946,132
391,11
4234,69
1624,29
2845,136
3465,11
6252,11
7248,148
632,86
8527,16
6568,90
9613,53
4888,105
6872,136
883,71
6399,69
417,71
9181,132
2170,111
8901,150
5557,84
2600,160
11710,11
10921,154
8782,69
11737,24
11248,123
1138,6
6225,136
8171,145
9496,6
6363,6
11736,79
4351,109
8278,6
37,29
2533,42
10944,145
10319,11
10983,16
2371,16
511,136
610,19
3221,61
1516,83
9752,132
7168,102
9406,69
3804,90
79,69
5294,17
639,29
5649,6
10820,145
11636,19
362,90
8229,151
11276,156
6579,11
1805,11
10307,28
2389,16
2707,119
451,145
3186,101
7864,90
3105,137
3451,11
5453,148
8331,134
8868,103
3944,152
7499,158
8854,54
10377,136
11421,110
11624,6
4100,85
10267,151
6199,69
4812,160
6810,154
2538,16
4464,62
6833,11
9122,75
3118,156
8856,82
4915,6
6410,14
1484,145
3597,18
9681,90
5802,61
8410,154
5555,71
11277,132
6439,30
10555,92
4558,135
2475,90
9045,102
1867,15
1122,90
6486,185
3325,29
7249,105
1735,12
7758,154
11208,111
3315,136
3057,136
5725,136
6162,69
2858,90
10046,179
9391,90
7584,79
8427,159
903,69
10752,10
2449,16
3394,90
10890,136
11681,131
8440,81
7599,126
2016,109
10680,132
1619,56
6764,69
7940,90
6697,132
5082,10
9062,81
157,69
1102,17
717,13
242,111
6934,90
7494,2
6763,20
3925,101
2735,165
6620,19
9379,79
11633,69
9568,20
9658,154
6933,131
11254,126
9355,39
3806,90
1100,135
7204,145
10813,53
5575,62
5100,94
4703,131
2376,69
3189,158
9900,31
4525,136
3235,90
815,26
1848,31
467,136
7401,103
3154,150
7629,79
5119,177
1739,151
6884,154
8220,145
3001,18
2360,134
3358,54
10221,136
1839,54
4358,7
7723,11
8106,145
10035,154
685,79
5923,102
793,150
11654,11
11550,72
9229,81
2012,78
10685,145
9323,11
356,8
11577,95
5594,69
6914,99
3446,20
2434,29
4641,150
5999,151
6022,170
11539,132
7132,90
8487,182
6809,105
9061,29
5030,179
10263,11
9261,132
10927,96
5560,154
6007,142
928,69
9051,136
9141,6
9341,39
1575,90
729,31
2034,184
7677,148
2461,169
2742,90
6207,90
292,25
7572,6
5982,133
7491,110
6338,6
3117,151
349,73
11157,16
1782,17
6671,30
11251,90
5655,116
9467,170
6920,82
4537,162
1687,6
8390,79
6447,111
2470,69
11649,90
6541,39
333,136
5269,11
5933,20
9860,11
2416,6
3437,79
5960,29
8213,145
10196,18
11389,132
1662,167
2496,29
11479,6
4869,159
9204,75
5966,134
1385,42
7256,77
3237,170
4280,167
6702,30
9768,23
11743,179
11653,71
2070,69
2644,42
3213,2
10684,81
6600,151
2339,53
9564,136
7146,142
11278,110
9446,172
11377,145
10314,69
5304,187
2352,23
11584,132
7783,148
1972,90
7762,145
226,182
2314,46
4634,144
3487,136
2115,22
7397,11
818,101
4070,35
1839,136
596,82
7581,69
6280,30
1430,70
11498,29
9871,90
9841,69
5630,136
793,44
3418,95
1353,36
2147,69
4352,148
6622,142
195,151
3039,90
10572,56
9941,132
77,167
3380,6
1096,145
7290,135
584,69
11155,11
3617,21
4381,136
9484,90
3137,136
6013,44
7243,148
7688,103
650,35
228,11
3238,142
5277,135
11421,30
6682,63
2373,79
3355,31
3184,75
4868,83
6264,145
11713,113
7426,33
10304,145
9203,143
3435,90
10560,11
6048,136
11069,134
6738,24
3222,79
1768,29
3724,148
8146,69
9491,6
7467,160
353,69
6277,96
5669,29
10854,179
6846,142
11744,179
3480,69
7618,46
642,29
9747,132
4395,148
7723,46
5340,90
10947,154
5711,69
3642,147
210,138
1704,46
9442,31
6346,25
8598,179
7328,69
5994,90
6611,151
698,6
9286,182
11088,145
3693,119
6096,179
3720,4
10087,134
4774,62
3611,170
6606,90
345,111
753,90
331,12
3378,11
5675,6
9577,90
6151,90
8306,90
1831,11
4374,138
9583,69
5674,69
4844,84
5953,154
9857,90
1939,90
5646,167
2362,136
8142,154
691,107
9552,69
4511,69
11114,134
3809,145
8793,167
400,79
11623,11
2921,153
5601,2
10155,136
5190,92
3504,136
5891,11
2038,160
1994,10
642,144
5691,148
4808,151
7737,154
4766,16
3414,75
6312,101
9546,69
11749,134
920,16
6655,154
3056,90
2938,82
3703,145
6479,25
859,178
5101,82
8961,20
10590,134
2529,152
872,182
8368,168
10675,132
4360,179
7902,154
2871,46
3136,69
10623,56
1214,164
10263,123
9667,69
10793,148
273,0
1294,111
11081,145
11325,110
11708,90
6628,31
2314,11
11546,156
3487,151
5731,134
6348,29
7434,96
8547,167
633,69
1682,78
5878,90
10436,17
3221,136
10526,151
1961,29
5834,20
2128,79
10392,151
153,150
6257,46
6099,136
21,151
4164,113
8451,75
3183,75
4595,151
3229,143
7335,151
5630,109
10559,11
2929,29
10734,39
1643,90
2848,5
8996,11
4536,69
5808,82
4927,104
5282,105
5690,90
5639,103
9080,90
4091,159
5710,136
5362,10
7323,160
5989,127
3422,111
11211,101
7417,46
5206,69
2586,31
9223,30
3529,69
8080,82
10257,145
11504,29
5242,136
7777,105
1982,69
511,84
11335,168
151,7
9046,136
842,29
3875,69
2300,11
429,131
10226,69
7353,29
10644,90
9254,30
5193,17
8673,11
5103,154
1188,29
11706,79
8940,79
1022,79
7338,109
7234,10
1296,182
5552,79
3176,6
3111,32
5012,57
239,65
2170,30
6774,29
873,31
2961,151
9323,69
8924,136
660,10
7518,31
6720,72
6644,16
1907,136
8663,69
8596,2
622,79
3143,151
6364,6
7959,136
5675,29
5864,82
928,31
2211,29
6407,139
7145,152
6106,179
2476,111
307,123
5651,69
8467,98
648,29
3621,154
11500,62
11011,165
6618,90
11594,6
5295,11
5825,20
7862,185
40,11
6197,151
10530,131
8873,179
1554,77
9767,26
7808,148
7420,103
6712,30
3874,29
9372,81
11635,187
3998,170
10535,69
3827,148
11625,2
3584,136
1895,136
7100,82
3148,79
9451,103
10273,152
2857,179
11144,132
6587,111
4575,90
3119,156
1695,151
5695,148
9811,82
8656,136
3132,136
2980,109
4029,118
7238,148
5860,11
3611,90
398,147
6306,30
3553,135
1640,37
5670,143
10447,154
2224,154
1773,136
4576,17
979,148
2755,1
10440,136
9258,26
992,136
3912,101
11276,166
6616,79
3418,101
304,25
200,90
9794,154
6698,132
3182,101
428,186
2331,69
6527,121
10839,44
8493,10
6122,136
1709,151
6764,20
7813,165
413,44
2839,11
10591,69
11303,16
7802,53
3274,139
6165,154
1532,11
9028,69
8283,6
351,23
2349,29
1983,29
3402,166
1902,167
1745,152
4516,29
5565,6
3226,123
2864,136
10286,56
1493,99
9653,10
5592,11
259,69
1497,145
2803,90
4692,116
11641,25
9320,30
2556,90
2512,16
8084,10
36,151
10872,56
11319,134
2195,82
6158,69
3163,25
5806,6
3243,126
5040,136
6295,26
4357,151
11654,90
9128,132
2530,16
465,167
3447,20
4603,126
11178,69
9940,136
147,122
5196,134
8397,69
3166,81
4592,90
2984,145
5532,55
4342,69
6552,75
4018,0
240,11
10518,89
9064,11
2581,136
2092,75
7141,105
919,29
10579,187
10669,69
121,90
3168,81
3514,69
6686,95
6912,136
4259,79
4833,54
7585,151
5264,136
8465,75
11641,166
3197,75
10168,38
9068,6
10796,165
7173,154
8079,154
9860,90
441,136
3029,109
10806,148
6939,90
5141,99
11682,151
2777,109
3134,19
6544,81
9356,143
7987,134
9826,53
5537,79
882,167
10054,77
10491,168
9309,26
3479,146
10871,69
9166,101
8377,148
3824,174
1826,46
4996,42
2558,90
10536,151
938,6
4788,148
10358,90
716,151
5689,136
9351,72
2044,69
10897,19
11206,39
47,151
9563,46
6838,69
3880,29
448,36
6704,25
1100,124
9735,119
10414,165
6457,95
2941,94
6480,72
2129,54
2461,111
3457,30
140,136
6281,26
6419,132
9153,81
1991,18
9524,64
6850,160
11063,110
3885,71
10715,132
8664,2
79,90
510,98
3234,74
9871,11
6775,111
8229,136
5279,90
5482,82
571,16
954,136
1620,29
2147,18
2375,2
9584,103
4619,135
6051,2
9300,163
4257,90
10839,11
1663,46
9874,142
1072,136
228,90
7418,69
138,174
9769,158
2378,151
9052,90
4675,154
1129,90
8270,11
11529,54
882,90
7869,75
3811,71
1940,79
3041,31
56,9
5580,109
9288,182
8919,136
5536,11
189,164
6639,16
7697,132
3478,84
1104,69
8538,20
8192,154
6558,110
11253,187
5964,90
5256,105
8699,11
6629,187
4679,151
444,69
1080,29
10357,136
3596,124
1928,90
3430,46
6676,26
2111,134
6314,167
7990,79
3192,143
8409,172
1574,90
11414,96
11536,158
9231,95
1216,105
6310,101
5672,11
2915,53
11179,29
6470,121
873,69
5168,120
3461,136
1871,17
1945,151
3336,126
6483,111
3285,69
3423,75
9954,166
11620,6
39,6
4182,154
5676,6
5584,54
3554,25
7208,134
7464,16
1604,33
412,11
1869,131
6924,154
4056,122
11515,6
3378,90
6525,75
11605,136
65,90
6946,128
2865,87
3529,56
4777,102
1939,11
1473,109
3127,136
4170,153
2968,151
11732,82
1066,135
3463,27
9572,46
2907,11
6153,31
2522,39
2485,81
3571,32
5446,69
9025,86
4687,35
4558,109
936,158
3932,174
8441,136
3150,151
3941,136
3851,144
8683,71
9054,90
6495,143
7618,20
4248,46
3954,148
10991,22
6674,111
9267,101
10880,11
7499,25
5164,97
5738,10
9137,90
2502,90
10676,132
1200,101
1723,147
10523,136
2425,136
10689,160
10767,165
2856,78
9774,16
9797,145
1826,11
8538,170
1694,18
3934,91
6758,167
6012,144
9402,90
11619,64
3085,69
1417,87
3952,182
9284,26
6481,26
5647,46
1778,69
9938,154
7354,136
10465,69
5764,153
5545,69
9820,154
1777,20
7316,179
2566,134
1564,29
11674,90
5624,151
8813,179
3965,69
7054,109
9315,30
3713,179
1535,160
2892,54
10351,90
172,90
1758,136
8484,182
1011,109
2241,29
2891,71
3209,46
11729,6
1467,174
775,167
10866,19
2344,145
5591,6
10865,90
6582,75
1024,29
9470,103
10208,92
9145,158
10301,136
6307,160
1111,136
5789,11
8043,29
1104,90
4119,42
2804,53
7378,71
1308,18
6439,26
9724,75
3326,112
3335,20
3946,37
3999,61
3178,75
5858,82
10342,11
2087,69
5726,69
11218,18
9909,82
4444,165
8164,145
9708,132
12,177
1354,180
5573,151
9537,20
10187,126
5259,136
452,79
756,29
3162,136
11578,39
1249,148
11672,79
5396,69
2607,148
6787,10
9703,71
2051,6
7688,6
10889,69
10785,148
8863,29
11073,145
10110,145
9598,69
7655,17
8063,148
3740,90
15,69
11420,40
146,7
10518,151
3559,90
8628,6
2652,69
5892,46
852,170
3016,136
5670,111
9201,46
8613,136
3059,155
8338,145
3838,11
6713,26
6381,124
11717,79
7681,75
9059,182
1330,79
8674,136
10247,145
633,136
4188,134
6384,29
10710,132
139,90
6626,54
5711,90
2013,29
2143,69
6161,133
10434,124
617,79
2910,136
6744,26
11681,28
4280,32
7276,8
6425,90
6692,56
62,77
5978,154
5888,142
5860,90
3830,61
9711,179
753,123
6843,154
2174,67
540,46
3050,90
5423,154
397,11
5626,18
6628,139
11477,175
10859,136
6641,145
9259,30
9487,6
9049,46
2836,6
4711,11
7652,167
11143,25
2849,102
8280,11
2067,33
2821,136
680,132
3780,11
3072,90
4244,180
10496,150
10830,145
9533,136
1036,7
6564,132
3608,90
6023,146
2773,82
9968,6
9239,75
973,69
9518,6
10377,151
6369,6
484,22
6459,132
3427,90
1823,6
5415,128
3076,69
10457,18
5567,69
7565,79
10362,145
5301,90
2552,6
11535,163
7859,132
3810,90
8349,145
1295,29
7459,16
10300,44
7544,136
6044,11
3705,82
10498,11
259,18
10622,18
5697,90
2263,29
9458,71
6429,172
4131,186
10494,187
3044,133
3007,19
4663,136
4151,84
5530,69
8461,29
3500,144
3615,25
2651,154
6162,90
3234,151
1349,154
2517,101
11032,53
6132,69
9063,29
2834,11
9033,90
11658,11
1011,29
8072,172
3926,29
9569,90
10504,10
1662,86
4906,116
10386,82
3554,111
11331,132
7427,110
170,136
1087,140
8134,90
6430,172
6923,29
10518,136
9516,11
10032,105
1090,53
8828,2
2456,117
3505,78
5440,154
7364,6
2746,90
4014,185
10213,152
6220,132
2206,176
3068,176
11267,151
9933,154
10891,187
10506,151
3254,28
8646,7
1131,156
248,79
7258,69
2100,23
3096,136
2854,136
4102,134
9152,166
2925,29
7988,134
3974,182
5501,69
129,148
10656,148
8962,42
10501,84
10344,135
1258,90
11483,30
7950,105
8116,145
522,167
3963,36
9883,132
4849,145
3167,92
8739,2
858,110
5999,126
3750,85
11154,179
6749,69
479,11
924,132
3659,154
2785,129
2898,160
3525,69
3739,179
11500,29
6420,132
5902,81
3049,54
4061,85
691,111
6523,136
8627,103
11489,39
6780,71
2570,2
5455,84
9329,11
9382,31
10587,44
2309,79
9942,39
10416,148
3609,136
9234,30
7842,174
6461,5
10351,44
10607,150
7129,148
9030,167
11526,168
5815,11
7647,79
10269,11
694,43
7033,82
3849,85
2327,99
4608,176
4917,170
9356,81
3636,90
10105,48
5908,108
8044,6
8472,75
9122,29
10315,145
7423,40
4588,69
8900,154
2376,136
8029,152
7146,151
5671,29
7028,151
2207,29
2463,167
1560,167
11257,90
8463,90
5195,10
7458,148
8979,56
330,78
1017,136
9163,132
7411,29
5821,20
6348,25
3376,20
3272,69
1142,90
3894,101
8968,148
2423,148
4552,136
11512,11
11470,132
6694,25
8953,148
10374,136
7081,117
6622,151
8265,11
6037,17
2649,35
5767,136
3940,39
10396,150
90,170
9488,69
8863,71
9066,81
1978,90
1941,86
3554,72
10305,69
3028,103
7413,132
3473,54
11596,61
8535,103
787,79
9203,182
6025,6
7393,154
10974,42
364,16
11608,96
5694,77
3306,31
4060,164
3045,90
5416,71
10541,136
6006,124
10845,90
3409,175
10175,136
3291,143
6846,151
6719,111
8660,29
1085,173
9695,23
7302,154
7966,77
301,86
8498,99
1624,80
8127,90
8622,64
10643,151
2004,155
404,144
6879,11
1040,16
9917,148
10582,11
9310,39
11216,81
1069,44
8503,101
4608,90
2170,26
7067,179
8763,145
4370,148
3366,69
11473,136
1287,155
4826,61
6416,158
6678,181
1058,16
237,79
6175,69
9778,145
3270,131
1182,145
142,98
3392,29
10066,148
2000,151
1963,29
6937,136
307,127
1764,71
10194,131
934,168
1660,16
2918,11
7891,16
7303,134
10670,167
8847,139
6054,145
5346,90
10879,28
11755,29
6912,151
7947,145
9528,6
7585,176
9728,159
106,131
8064,2
2883,141
3277,101
3224,79
10351,11
2403,16
7618,90
7627,136
5216,109
584,136
6741,10
9438,69
11625,6
2321,71
9239,29
9465,90
1837,11
10524,11
566,165
3544,151
2377,90
7276,181
1006,31
3227,11
11629,11
7953,134
659,80
184,176
11326,132
6306,26
7355,29
725,64
4720,79
10417,151
9327,79
2328,29
8912,10
2367,132
10497,136
2415,136
1307,136
10612,69
10342,90
1099,42
6200,69
6509,69
3975,42
386,154
1165,12
5435,154
10634,69
10878,90
9272,39
5739,168
9537,69
11484,110
5146,74
9352,46
5344,79
2332,16
689,61
9243,132
5212,78
10383,145
10514,179
1942,136
6727,156
5815,187
3091,136
9290,75
4286,73
498,144
9541,90
11375,168
11398,145
9693,143
3872,2
3602,151
9598,20
5385,168
6820,119
5230,90
5841,87
5737,134
10077,90
9878,132
1849,29
1812,151
145,167
11315,145
8457,75
3648,37
10404,56
11628,79
6225,71
6453,95
9060,182
3511,155
6651,90
8234,145
9576,172
10226,90
10175,151
5948,154
8098,71
10711,132
7994,148
5611,136
9335,75
1401,83
3078,151
5260,11
988,173
3267,90
10392,11
9021,112
10327,69
5421,24
6522,54
4254,11
7557,148
1443,1
2726,31
3196,161
3604,136
90,90
2293,29
2701,6
8330,10
8676,136
9635,151
2050,11
5244,150
11107,168
11771,145
5290,90
6458,39
11153,48
8680,90
5172,90
6273,154
3806,20
10290,69
3702,69
9952,39
9198,111
5522,136
10217,69
5826,90
3070,187
2466,29
1464,136
9050,46
4378,58
10893,144
8328,148
8008,136
9211,81
2931,64
7853,96
11372,168
8348,126
11674,54
3382,72
3188,143
3771,152
9352,136
6286,111
4862,62
9149,110
6883,145
8879,69
2228,123
177,79
9158,132
509,146
8708,179
9001,79
10050,82
9305,25
45,80
3385,39
9623,187
4808,69
4704,150
5202,109
6370,6
6460,132
9044,90
7405,46
44,31
5619,44
2321,90
9827,154
7847,168
1955,86
2099,29
447,51
6703,30
9859,151
7602,148
2502,69
7408,75
10699,10
2739,90
1149,127
1442,65
11690,152
3336,136
4323,109
11643,25
9550,2
9483,71
6691,11
11349,72
2315,46
10860,11
2328,2
7213,148
1312,104
5171,28
491,11
2604,142
8614,170
10379,131
3035,10
4246,136
2343,75
1938,150
7083,145
704,166
9339,71
2208,148
376,134
1540,132
4581,90
1330,136
6475,143
9234,75
8441,54
2544,171
2237,136
3438,56
6684,72
6322,137
11658,90
2550,96
6167,19
5188,19
5174,90
11611,71
11274,29
1035,16
498,109
3976,182
8031,145
1793,29
4384,148
5523,29
3184,30
7721,80
10334,145
773,22
9516,90
6383,170
5992,136
4052,69
9624,11
10499,154
11278,40
1265,74
9492,2
1228,90
10812,138
2841,6
407,79
11651,39
3758,2
7901,154
5896,44
3255,28
10592,11
9002,20
1554,136
6699,143
2233,16
818,39
433,3
7376,184
1027,54
5345,136
7675,69
11265,150
4443,117
6441,111
233,136
1960,11
2413,154
9509,103
8177,148
11726,71
11336,29
6256,90
8059,168
9414,172
9287,182
5701,29
8503,63
5235,135
7613,90
674,29
7622,136
8449,16
7119,134
11431,69
1561,84
2782,69
9032,167
6247,75
982,182
9527,11
3554,21
6853,103
7413,95
9342,30
4963,4
6947,79
2548,25
3530,109
11524,110
2748,162
5135,125
6711,111
7654,69
9634,17
11120,145
11272,110
6856,2
5637,44
11410,132
5471,90
8443,46
10849,151
4331,154
7468,31
9307,158
3410,11
6301,26
7350,31
5963,144
2665,64
9106,90
3130,109
767,141
7072,5
4359,145
1108,79
2299,29
6065,179
5606,29
2603,69
9162,39
3029,84
10269,124
8550,139
2858,172
6450,26
205,71
2867,150
7713,167
6332,26
8135,136
1230,26
2472,29
3599,7
10054,90
7636,48
2928,134
379,154
6729,69
10594,123
3312,107
11652,136
1664,69
8639,148
3904,158
9672,145
6961,187
9577,20
1440,148
7634,98
10498,151
5451,53
2847,35
8113,16
397,44
1727,136
7559,71
3552,6
6814,10
5228,71
1288,181
11471,132
11519,136
11261,136
7481,90
1914,69
5529,136
4980,174
11366,132
4728,174
11142,77
3452,90
3604,79
11379,168
4942,145
1562,187
5606,136
10279,90
1433,69
840,71
6393,79
162,79
7442,72
9765,95
8550,6
6027,69
4556,90
5386,71
5335,168
10363,11
8810,154
6982,179
5339,90
2705,29
6848,179
6026,6
4262,31
11211,182
2035,69
5500,79
10158,96
3341,136
5267,150
11388,110
11040,62
11639,95
3027,71
2960,124
655,61
5884,20
473,79
8326,179
85,90
6316,46
7657,136
9293,69
5555,79
9083,73
5370,82
4600,18
6676,3
10541,89
2618,31
5821,90
6334,26
36,69
1525,56
1573,74
3315,144
1815,29
6266,150
4268,6
11512,69
4584,179
7409,69
7372,79
4068,80
5595,133
7466,151
2345,79
2753,90
9286,30
9360,156
9408,136
171,16
6455,132
11738,79
309,130
10543,136
4498,82
1618,11
649,31
4042,154
7855,132
10604,136
2231,160
6155,148
7702,136
2969,79
4911,105
9117,81
2936,133
3307,150
5694,11
6989,134
9633,179
2870,170
7036,69
572,164
6897,154
3969,75
11640,39
1175,81
6712,81
5122,94
5961,69
884,59
11146,73
3239,79
9030,11
6266,29
7057,148
9560,2
618,122
11696,134
6214,119
4239,46
5680,152
6744,30
3906,29
5055,136
1638,136
9720,166
370,69
6550,132
1020,15
10567,69
5608,18
8748,179
11629,92
5662,69
2890,186
2913,11
1987,79
10741,148
9469,136
3844,136
1394,113
6292,136
6956,151
6919,29
2543,150
3449,139
9127,111
10931,154
10864,151
1778,90
994,69
9629,154
3396,90
6287,75
9595,11
6589,143
4814,167
438,136
10298,187
3927,81
6788,81
6622,11
4594,28
10853,28
2589,154
3661,22
3532,78
6612,148
4381,11
519,36
6312,72
9357,39
9599,20
10700,168
5909,84
426,151
1675,11
831,69
10989,16
5428,168
1769,69
2886,147
1522,79
1289,182
5485,90
2069,140
6595,132
5950,79
2615,145
1228,12
5765,90
5647,90
9459,136
1308,11
3548,92
4425,99
10366,136
7421,75
1928,136
2125,135
7073,147
7815,145
9002,90
6662,79
3990,158
325,170
818,29
1122,79
9372,166
11589,72
4990,113
11166,53
6148,5
1296,30
6286,143
8983,90
6205,69
304,39
8174,145
9167,158
3498,46
5387,148
2598,71
1875,145
3158,143
6750,29
4367,93
9555,31
10875,151
1722,151
7494,31
156,167
7256,160
9160,132
5244,69
1087,136
2021,10
1343,18
86,147
2430,11
6444,101
3398,90
3317,90
3264,90
2020,69
10104,145
1238,14
3492,122
1261,167
3863,85
9013,11
5134,116
1399,57
2244,105
10879,136
6781,31
5265,148
1592,162
7364,2
8604,71
1193,185
10551,18
11637,109
6476,26
9159,132
1877,112
724,68
7245,99
5540,79
3201,132
1758,79
8906,135
951,29
11217,111
4291,79
888,146
9850,136
7817,62
8208,145
3906,54
2472,71
3892,69
8544,136
6679,39
356,29
10010,154
10885,11
238,25
2132,96
7831,152
369,111
3616,109
2772,167
4878,65
3203,39
7399,11
11723,79
6919,56
6092,157
9431,152
11263,124
6282,30
9131,156
3529,151
8665,2
2200,90
3657,124
7980,152
